listing_id,update_time,listing_name,location_address,orgnization,orgnization_1,orgnization_2,orgnization_3,orgnization_4,orgnization_888,orgnization_1_desc,orgnization_2_desc,orgnization_3_desc,orgnization_4_desc,orgnization_other_desc,diversegroup,diversegroup_1,diversegroup_2,diversegroup_3,diversegroup_4,diversegroup_5,diversegroup_6,diversegroup_888,diversegroup_other_desc,listing_desc,location_x,location_y,location_desc,facilities,facilities_1,facilities_2,facilities_3,facilities_4,facilities_5,facilities_6,facilities_7,facilities_8,facilities_888,facilities_other_desc,services,services_1,services_2,services_3,services_4,services_5,services_888,services_other_desc,nearbylodging_type,nearbylodging_type_1,nearbylodging_type_2,nearbylodging_type_3,nearbylodging_type_4,nearbylodging_type_5,nearbylodging_type_6,nearbylodging_type_888,nearbylodging_type_other_desc,specialproductionmethods,specialproductionmethods_1,specialproductionmethods_2,specialproductionmethods_3,specialproductionmethods_4,specialproductionmethods_5,specialproductionmethods_6,specialproductionmethods_7,specialproductionmethods_8,specialproductionmethods_9,specialproductionmethods_10,specialproductionmethods_11,specialproductionmethods_12,specialproductionmethods_13,specialproductionmethods_14,specialproductionmethods_888,specialproductionmethods_other_desc,saleschannel_onlineorder,saleschannel_onlineorder_1,saleschannel_onlineorder_2,saleschannel_onlineorder_3,saleschannel_onlineorder_888,saleschannel_onlineorder_2_desc,saleschannel_onlineorder_3_desc,saleschannel_onlineorder_other_desc,saleschannel_phoneorder,saleschannel_csaorder,saleschannel_csaorder_1,saleschannel_csaorder_2,saleschannel_csaorder_3,saleschannel_csaorder_1_desc,saleschannel_csaorder_2_desc,saleschannel_csaorder_3_desc,saleschannel_deliverymethod,saleschannel_deliverymethod_1,saleschannel_deliverymethod_2,saleschannel_deliverymethod_3,saleschannel_deliverymethod_2_desc,acceptedpayment,acceptedpayment_1,acceptedpayment_2,acceptedpayment_3,acceptedpayment_4,acceptedpayment_5,acceptedpayment_6,acceptedpayment_7,acceptedpayment_888,acceptedpayment_7_desc,acceptedpayment_other_desc,FNAP,FNAP_1,FNAP_2,FNAP_3,FNAP_888,FNAP_3_desc,FNAP_other_desc,qualify_csa,webscripting,bulktable_id,bulktable_row_id
12365,"2024-02-12 12:00:00","Kadosh Farms","300 W. Lower Buckeye Road  104, Avondale, AZ 85323",,,,,,,,,,,,,,,,,,,,,,-112.353013657198,33.4227251696506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12366,"2024-02-12 12:00:00","A & J Farms","301 Ridge Road, Fayette, NY 13065",,,,,,,,,,,,,,,,,,,,,,-76.7706324983387,42.8454443473198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12367,"2024-02-12 12:00:00","Brannon Farms","302 County Road 41, Addison, AL 35540",,,,,,,,,,,,,,,,,,,,,,-87.1389577520288,34.2432319417901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12368,"2024-02-12 12:00:00","John Stephen Meyer","302 Lakemere Ave, Bowling Green, KY 42103",,,,,,,,,,,,,,,,,,,,,,-86.3585665861479,36.9490156680215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12369,"2024-02-12 12:00:00","The Barnyard Roadshow Gang","302 Prospect Rd, Toccoa, GA 30577",,,,,,,,,,,,,,,,,,,,,,-83.3953790196196,34.4442689905149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12370,"2024-02-12 12:00:00","North Logan Pumpkin Walk","3020 US 91, North Logan, UT 84341",,,,,,,,,,,,,,,,,,,,,,-111.83377,41.7858600000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12371,"2024-02-12 12:00:00","Stocking's Garden and Nursery / Mott's Fresh Fruit","30202 State Route 2, Sultan,  WA",,,,,,,,,,,,,,,,,,,,,,-121.830988777098,47.8579384924751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12372,"2024-02-12 12:00:00","David R Nevill","303 Dalton Lane, Zillah, WA 98953",,,,,,,,,,,,,,,,,,,,,,-120.215706965055,46.3671429950591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12373,"2024-02-12 12:00:00","Twin Brook Farm","304 Lainhart Road, Owego, NY 13827",,,,,,,,,,,,,,,,,,,,,,-76.1952106171265,42.1462440407585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12374,"2024-02-12 12:00:00","Crummett Mountain Farm - ORGANIC","305 Crummett Mountain Road, Somerville,  ME",,,,,,,,,,,,,,,,,,,,,,-69.4774621489818,44.2912042859435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12375,"2024-02-12 12:00:00","Red Barn Farm","1305 Knoxville Road, Dry Ridge, KY 41035",,,,,,,,,,,,,,,,,,,,,,-84.5796737725284,38.6779319919281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12376,"2024-02-12 12:00:00","Just That Honey","305 Whitesell, South Bend, IN 46628",,,,,,,,,,,,,,,,,,,,,,-86.3757345602547,41.7075932985063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12377,"2024-02-12 12:00:00","Henderson Lakeside Farm","3055 Pilgrim Mill Rd. Cumming, Ga 30041",,,,,,,,,,,,,,,,,,,,,,-84.0835380480082,34.2195092626938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12378,"2024-02-12 12:00:00","Aquahomme Farm","306 Hess Road, Fort Plain, NY 13339",,,,,,,,,,,,,,,,,,,,,,-74.7138586802007,42.8577258404613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12379,"2024-02-12 12:00:00","Glenn Acres Farm","306 Rainbow Drive, Anniston, AL 36207",,,,,,,,,,,,,,,,,,,,,,-85.6705779888065,33.7198060116357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12380,"2024-02-12 12:00:00","Zenk Farm","30635 Co Rd 11, Danube, Minnesota, 56230",,,,,,,,,,,,,,,,,,,,,,-95.0641000154727,44.8295880084995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12381,"2024-02-12 12:00:00","Blueberry Acres Farm","307 Hwy. 43N, Carriere, MS 39426",,,,,,,,,,,,,,,,,,,,,,-89.671573090876,30.546550970201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12382,"2024-02-12 12:00:00","Smitty's U-Pick","308 Kathleen St, Mountain Home, Arkansas 72653",,,,,,,,,,,,,,,,,,,,,,-92.3663154115743,36.3367252407301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12383,"2024-02-12 12:00:00","Hatcher's Patch","308 North 7th Street, Cordele, GA 31015",,,,,,,,,,,,,,,,,,,,,,-83.7824569846422,31.9711059806734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12384,"2024-02-12 12:00:00","Jerome Lanier Farms","308 North Bickett Street, Burgaw, NC 28425",,,,,,,,,,,,,,,,,,,,,,-77.9182786205403,34.5574626114953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12385,"2024-02-12 12:00:00","Powell Produce and Spada Upick","3080 Southwest 31st Street, Gresham, OR 97080",,,,,,,,,,,,,,,,,,,,,,-122.4629469,45.4745335000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12386,"2024-02-12 12:00:00","Barlow /Potts Farm","309 Gordon Road, Newnan, GA 30263",,,,,,,,,,,,,,,,,,,,,,-84.7674399915931,33.3232430011608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12387,"2024-02-12 12:00:00","Martin Farms","309 NC 274, Vale, NC 28168",,,,,,,,,,,,,,,,,,,,,,-81.4566167999999,35.5037150000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12388,"2024-02-12 12:00:00","Ogule's Farm","31 McCaffery Road, Manalapan Township, NJ 07726",,,,,,,,,,,,,,,,,,,,,,-74.3555749833377,40.2725529858249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12389,"2024-02-12 12:00:00","Gold Bar U-Pick We-Pick","310 Croft Avenue, Gold Bar, WA 98251",,,,,,,,,,,,,,,,,,,,,,-121.700033840826,47.8561330817088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12390,"2024-02-12 12:00:00","Flathead Fresh Orchard","310 Sweet Cherry Lane, Polson, MT 59860",,,,,,,,,,,,,,,,,,,,,,-114.081975316211,47.7461800154979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12391,"2024-02-12 12:00:00","Pigs Plus","311 Evans-Bass Road, Edenton, NC 27932",,,,,,,,,,,,,,,,,,,,,,-76.701344799577,36.1615619464598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12392,"2024-02-12 12:00:00","Roseland Estate Raspberry Chemical Free Vineyard","312 Bayside Dr., Dover, DE 19901",,,,,,,,,,,,,,,,,,,,,,-75.4891174552429,39.1999574187982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12393,"2024-02-12 12:00:00","Titus Schrock","312 Lake Pleasant Church Road, Camilla, GA 31730",,,,,,,,,,,,,,,,,,,,,,-84.1174021222883,31.2084823791248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12394,"2024-02-12 12:00:00","Larry's Apiary","3133 Tuscan Valley Estates Ct, Arnold, MO 63010",,,,,,,,,,,,,,,,,,,,,,-90.4167159974653,38.4208899915316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12395,"2024-02-12 12:00:00","B's Micro Farm","314 First Avenue North, Courtenay, ND 58426",,,,,,,,,,,,,,,,,,,,,,-98.5643749863675,47.2243590174356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12396,"2024-02-12 12:00:00","Rockingchair Farms","314 Highway 121, Folkston, GA 31537",,,,,,,,,,,,,,,,,,,,,,-82.1274178910983,31.0044578408619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12397,"2024-02-12 12:00:00","Christmas Farm","314 Line Road, Buxton, ME 04093",,,,,,,,,,,,,,,,,,,,,,-70.5422761619754,43.7097504053776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12398,"2024-02-12 12:00:00","Crenshaw Farm","Willis School Road, , TN 37382",,,,,,,,,,,,,,,,,,,,,,-88.9636440151202,35.9235239848138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12399,"2024-02-12 12:00:00","Olympia Vineyards","314 Reisling Ln, Healdsburg, CA 95448",,,,,,,,,,,,,,,,,,,,,,-122.880955032483,38.6405950126427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12400,"2024-02-12 12:00:00","J and L Enterprises","315 River Road Route 32, Willington, CT 06279",,,,,,,,,,,,,,,,,,,,,,-72.3019849845683,41.8774299937661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12401,"2024-02-12 12:00:00","Devol Farm","315 Sodom Road, Westport,  MA",,,,,,,,,,,,,,,,,,,,,,-71.1117281630224,41.6102293374065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12402,"2024-02-12 12:00:00","Blueberry Farm","315 Van Zandt County Road 1905, Edgewood, TX 75117",,,,,,,,,,,,,,,,,,,,,,-95.8338217574369,32.7067834922705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12403,"2024-02-12 12:00:00","D & D Apiaries","316 Highfill Lane, Opp, AL 36467",,,,,,,,,,,,,,,,,,,,,,-86.3494095343779,31.1658361170323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12404,"2024-02-12 12:00:00","Horne Farm","316 Old Barrington Road Southwest, Ludowici, GA 31316",,,,,,,,,,,,,,,,,,,,,,-81.6970379658495,31.6625889957243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12405,"2024-02-12 12:00:00","LL Pistachios","25028 Ohio Avenue, , CA 96021",,,,,,,,,,,,,,,,,,,,,,-122.101782030473,39.8894210112697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12406,"2024-02-12 12:00:00","Stoney Knoll","317 Nw Kaiser Rd, Portland, OR 97231",,,,,,,,,,,,,,,,,,,,,,-122.850999015309,45.5918742993156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12407,"2024-02-12 12:00:00","McPhail Berries","318 Bob Hall Rd., Lynden, WA 98264",,,,,,,,,,,,,,,,,,,,,,-122.552084104264,48.9427868426686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12408,"2024-02-12 12:00:00","Apple Of His Eye Orchard, LLC","3185 S. 300 E., Anderson, Indiana, 46017",,,,,,,,,,,,,,,,,,,,,,-85.6149479679833,40.0593790179395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12409,"2024-02-12 12:00:00","The Vegetable Garden","32 Buckley Road (off Palestine Rd), Picayune, MS 39466",,,,,,,,,,,,,,,,,,,,,,-89.7155409630926,30.5297459897258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12410,"2024-02-12 12:00:00","LJ Ranch LLC","3202 318th St, Ocean Park, WA 98640",,,,,,,,,,,,,,,,,,,,,,-124.031318018227,46.5316380125152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12411,"2024-02-12 12:00:00","M. Gyldholm","321 Old Loganville Road, Loganville,  GA",,,,,,,,,,,,,,,,,,,,,,-83.9235020354034,33.843970999049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12412,"2024-02-12 12:00:00","Cherry Farms","3215 Ike Stone Road, Monroe, GA",,,,,,,,,,,,,,,,,,,,,,-83.6434169689395,33.8649429817986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12413,"2024-02-12 12:00:00","My Harrodsburg Honey Co.","322 Handy Rd, Harrodsburg, KY 40330",,,,,,,,,,,,,,,,,,,,,,-84.7999239602489,37.7808078014931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12414,"2024-02-12 12:00:00","Good Hope Berry Farm","322 Isaacs Creek Road, Lost Creek, WV 26385",,,,,,,,,,,,,,,,,,,,,,-80.4466470239901,39.182163984134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12415,"2024-02-12 12:00:00","Hildebrandt Farm","324 159th Street, Leavenworth, KS 66048",,,,,,,,,,,,,,,,,,,,,,-94.9472589065924,39.2159859251158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12416,"2024-02-12 12:00:00","Little Hope Farm","Singley Drive, , GA 30234",,,,,,,,,,,,,,,,,,,,,,-84.0656649805911,33.3386030063678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12417,"2024-02-12 12:00:00","Larzelere Grape U-Pick","3256 State Highway 54A, Keuka Park, NY 14478",,,,,,,,,,,,,,,,,,,,,,-77.1227640924616,42.6013702352538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12418,"2024-02-12 12:00:00","Makinen Farm","326 Lower Worham Road, Chassell, MI 49916",,,,,,,,,,,,,,,,,,,,,,-88.5674315425542,46.991123036094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12419,"2024-02-12 12:00:00","Carson's Blooms 'n Berries","328 Reed Road, Bergen, NY 14416",,,,,,,,,,,,,,,,,,,,,,-77.952151921245,43.1365566089809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420,"2024-02-12 12:00:00","O. K. Agri. LLC.","3283 72nd Avenue SE, Norman, OK.  73026",,,,,,,,,,,,,,,,,,,,,,-97.3306419874218,35.1776879910276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421,"2024-02-12 12:00:00","Steadman Farms Corn Maze & Pumpkin Patch","3283 Steadman Road, Tallapoosa, GA 30176",,,,,,,,,,,,,,,,,,,,,,-85.3353079805781,33.8359760045241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12422,"2024-02-12 12:00:00","Thomas Ward","329 Ella Rae Ln., Lexington, KY 40511",,,,,,,,,,,,,,,,,,,,,,-84.543912990272,38.0907969819805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12423,"2024-02-12 12:00:00","Collins blueberry farm","330 George Solomon Road, Broxton, GA 31519",,,,,,,,,,,,,,,,,,,,,,-82.9215999892548,31.7322129810845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12424,"2024-02-12 12:00:00","Fresh Start Farm Inc","331 Red Ember Road, Oviedo, FL 32765",,,,,,,,,,,,,,,,,,,,,,-81.1669168908845,28.6249622887956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12425,"2024-02-12 12:00:00","The Straw House Blueberry Farm","331 Road 944, Mentone, AL 35984",,,,,,,,,,,,,,,,,,,,,,-85.5498209202375,34.5455468058035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12426,"2024-02-12 12:00:00","Jim's Blueberries","331 W. Wilson Street, Smithfield, NC 27577",,,,,,,,,,,,,,,,,,,,,,-78.3686795171204,35.4972439843683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12427,"2024-02-12 12:00:00","Hilda's Blueberries U-Pick","Regan Road, , FL 32340",,,,,,,,,,,,,,,,,,,,,,-83.3493399915049,30.504661007088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12428,"2024-02-12 12:00:00","Poppy's Blueberry Farm","332 East Farm Road 80, Springfield, MO 65803",,,,,,,,,,,,,,,,,,,,,,-93.2888388032061,37.2973103649465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12429,"2024-02-12 12:00:00","Ohana Christmas Trees","333 Keahole St, Honolulu, HI 96825",,,,,,,,,,,,,,,,,,,,,,-157.71257301686,21.2834049860404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12430,"2024-02-12 12:00:00","Broughton U-Pick","334 Wedgefield Road, Sumter, SC 29154",,,,,,,,,,,,,,,,,,,,,,-80.4359473911505,33.9094394370304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12431,"2024-02-12 12:00:00","Great Brook Farm -","335 Hackleboro Road, Canterbury, NH 03224",,,,,,,,,,,,,,,,,,,,,,-71.5221369878958,43.3564800086229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12432,"2024-02-12 12:00:00","Blue Willow Farm","336 J Cross Road, Toney, Alabama, 35773",,,,,,,,,,,,,,,,,,,,,,-86.7111600035388,34.9850610014913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12433,"2024-02-12 12:00:00","The Dancing Goat","Tampa, Fl, 33626",,,,,,,,,,,,,,,,,,,,,,-82.622895,28.0610100000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12434,"2024-02-12 12:00:00",Hoffbauer's,"3363 Lindahl Road, Hermantown, MN 55810",,,,,,,,,,,,,,,,,,,,,,-92.259560978161,46.7542029808994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12435,"2024-02-12 12:00:00","Bucks Corner Farm","338 Whitehouse Fork Road, Peletier, NC 28584",,,,,,,,,,,,,,,,,,,,,,-77.0675143585855,34.7214003581188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436,"2024-02-12 12:00:00","Riverview Farms","339 A.J. Willis Road, Jonesborough, TN 37659",,,,,,,,,,,,,,,,,,,,,,-82.4567610129978,36.2037289963121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437,"2024-02-12 12:00:00","Maple Ridge Fruit Farm","3391 Fairville Maple Ridge Road, Village of Newark, NY 14513",,,,,,,,,,,,,,,,,,,,,,-77.0975447060063,43.1284250612969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
